id,Datetime,tweet,clean,Tweet_len,hashtags,n_htags,word_count,ev_emoji,stopwords,stem,emotion,polarity
1258512259640258560,2020-05-07 21:41:19,@duirconcepts They're too many to count. There's the 5G causes Covid and the lockdown is a trick to lay 5G cables and erect masts. There's the Bill Gates caused covid as a way of reducing the human population. There's the Bill Gates caused covid to make money from vaccine sales. Dem plenty., duirconcepts they're too many to count there's the 5g causes covid and the lockdown is a trick to lay 5g cables and erect masts there's the bill gates caused covid as a way of reducing the human population there's the bill gates caused covid to make money from vaccine sales dem plenty,291,set(),0,52,0,duirconcepts 're many count 's 5g causes covid lockdown trick lay 5g cables erect masts 's bill gates caused covid way reducing human population 's bill gates caused covid make money vaccine sales plenty,duirconcept they'r mani count there' 5g caus covid lockdown trick lay 5g cabl erect mast there' bill gate caus covid way reduc human popul there' bill gate caus covid make money vaccin sale dem plenti,0.25,1
1258513000299851777,2020-05-07 21:44:15,"@ruthumez20 @temmy_israel @LailaIjeoma So why do health workers wear a mask? Even if the video is old, why jump into conclusion for a matter you know little or nothing about? He once told us 5G is responsible for deaths and not Covid-19. All this needs to stop. The integrity of the church is at stake abeg!", ruthumez20  temmy israel  lailaijeoma so why do health workers wear a mask  even if the video is old why jump into conclusion for a matter you know little or nothing about  he once told us 5g is responsible for deaths and not covid 19 all this needs to stop the integrity of the church is at stake abeg ,307,set(),0,56,0,ruthumez20 temmy israel lailaijeoma health workers wear mask even video old jump conclusion matter know little nothing told us 5g responsible deaths covid 19 needs stop integrity church stake abeg,ruthumez 20 temmi israel lailaijeoma whi health worker wear mask even video old whi jump conclus matter know littl noth onc told us 5g respons death covid 19 thi need stop integr church stake abeg,0.037500000000000006,1
1258513778636779520,2020-05-07 21:47:21,"RT @ZaidZamanHamid: This is one of the most important reasons why they launched #Covid_19 drama....
I had already explained you this weeks…",rt  zaidzamanhamid  this is one of the most important reasons why they launched  covid 19 drama i had already explained you this weeks ,139,{'Covid_19'},1,22,0,rt zaidzamanhamid important reasons launched covid 19 drama already explained weeks,rt zaidzamanhamid thi one import reason whi launch covid 19 drama alreadi explain thi week,0.45,1
1258514276064522240,2020-05-07 21:49:20,"Alarming Rise in Child Illness Linked To Covid-19, Protests Continue Acr... https://t.co/bpm3ZLHp6W via @YouTube  WHY ARE WE NOT TALKING ABOUT 5G",alarming rise in child illness linked to covid 19 protests continue acr via  youtube why are we not talking about 5g,145,set(),0,21,0,alarming rise child illness linked covid 19 protests continue acr via youtube talking 5g,alarm rise child ill link covid 19 protest continu acr youtub whi talk 5g,-0.1,-1
1258514370931245056,2020-05-07 21:49:42,"RT @kennygee_70: Christ embassy members have flocked twitter a lot lately &amp; all you need to trigger them is a tweet about covid 19, 5G, vac…",rt  kennygee 70  christ embassy members have flocked twitter a lot lately   all you need to trigger them is a tweet about covid 19 5g vac ,144,set(),0,26,0,rt kennygee 70 christ embassy members flocked twitter lot lately need trigger tweet covid 19 5g vac,rt kennyge 70 christ embassi member flock twitter lot late need trigger tweet covid 19 5g vac,-0.3,-1
1258515056871915520,2020-05-07 21:52:26,RT @OsosaChris: I “adore” Rev. Chris n I look up to him but his conduct around COVID-19 has been embarrassing. 1st it was d weak link of 5G…,rt  ososachris  i  adore  rev chris n i look up to him but his conduct around covid 19 has been embarrassing 1st it was d weak link of 5g ,140,set(),0,28,0,rt ososachris adore rev chris look conduct around covid 19 embarrassing 1st weak link 5g,rt ososachri ador rev chri n look hi conduct around covid 19 ha embarrass 1st wa weak link 5g,-0.375,-1
1258515457570562049,2020-05-07 21:54:01,"RT @ZaidZamanHamid: This is one of the most important reasons why they launched #Covid_19 drama....
I had already explained you this weeks…",rt  zaidzamanhamid  this is one of the most important reasons why they launched  covid 19 drama i had already explained you this weeks ,139,{'Covid_19'},1,22,0,rt zaidzamanhamid important reasons launched covid 19 drama already explained weeks,rt zaidzamanhamid thi one import reason whi launch covid 19 drama alreadi explain thi week,0.45,1
1258515489690513410,2020-05-07 21:54:09,"RT @ZaidZamanHamid: This is one of the most important reasons why they launched #Covid_19 drama....
I had already explained you this weeks…",rt  zaidzamanhamid  this is one of the most important reasons why they launched  covid 19 drama i had already explained you this weeks ,139,{'Covid_19'},1,22,0,rt zaidzamanhamid important reasons launched covid 19 drama already explained weeks,rt zaidzamanhamid thi one import reason whi launch covid 19 drama alreadi explain thi week,0.45,1
1258515531067318272,2020-05-07 21:54:19,"RT @hairyhilarity: A remarkable observation about the COVID-19 conspiracy theories is that they all give Trump a complete pass. 

- 5G
- Bi…",rt  hairyhilarity  a remarkable observation about the covid 19 conspiracy theories is that they all give trump a complete pass 5g bi ,140,set(),0,23,0,rt hairyhilarity remarkable observation covid 19 conspiracy theories give trump complete pass 5g,rt hairyhilar remark observ covid 19 conspiraci theori give trump complet pass 5g bi,0.425,1
1258515986669375488,2020-05-07 21:56:07,“Evans urged his Instagram followers to watch a three-hour-long interview in which Icke simultaneously claims Covid-19 is “a fake pandemic with no virus” and links infections to 5G antenna installations.” 🤪 https://t.co/cejY662AIP, evans urged his instagram followers to watch a three hour long interview in which icke simultaneously claims covid 19 is  a fake pandemic with no virus  and links infections to 5g antenna installations   ,230,set(),0,32,-1,evans urged instagram followers watch three hour long interview simultaneously claims covid 19 fake pandemic virus links infections 5g antenna installations,evan urg hi instagram follow watch three hour long interview ick simultan claim covid 19 fake pandem viru link infect 5g antenna instal,-0.275,-1
1258516102776107008,2020-05-07 21:56:35,"Alarming Rise in Child Illness Linked To Covid-19, Protests Continue Acr... https://t.co/bpm3ZLHp6W via @YouTube  GOOGLE 5G IN NEW YORK...",alarming rise in child illness linked to covid 19 protests continue acr via  youtube google 5g in new york,138,set(),0,19,0,alarming rise child illness linked covid 19 protests continue acr via youtube google 5g new york,alarm rise child ill link covid 19 protest continu acr youtub googl 5g new york,0.018181818181818174,1
1258516510282149888,2020-05-07 21:58:12,"RT @ZaidZamanHamid: This is one of the most important reasons why they launched #Covid_19 drama....
I had already explained you this weeks…",rt  zaidzamanhamid  this is one of the most important reasons why they launched  covid 19 drama i had already explained you this weeks ,139,{'Covid_19'},1,22,0,rt zaidzamanhamid important reasons launched covid 19 drama already explained weeks,rt zaidzamanhamid thi one import reason whi launch covid 19 drama alreadi explain thi week,0.45,1
1258516642981531648,2020-05-07 21:58:44,"New FUD idea. 

Right now stupid people all over think 5G causes COVID-19.

Lets leverage that and make them believe that Starlink spectrum causes [Insert terrible disease here].",new fud idea right now stupid people all over think 5g causes covid 19 lets leverage that and make them believe that starlink spectrum causes  insert terrible disease here ,178,set(),0,28,0,new fud idea right stupid people think 5g causes covid 19 lets leverage make believe starlink spectrum causes insert terrible disease,new fud idea right stupid peopl think 5g caus covid 19 let leverag make believ starlink spectrum caus insert terribl diseas,-0.3444805194805195,-1
1258516885110353927,2020-05-07 21:59:42,“Evans urged his Instagram followers to watch a three-hour-long interview in which Icke simultaneously claims Covid-19 is “a fake pandemic with no virus” and links infections to 5G antenna installations.”, evans urged his instagram followers to watch a three hour long interview in which icke simultaneously claims covid 19 is  a fake pandemic with no virus  and links infections to 5g antenna installations ,204,set(),0,30,0,evans urged instagram followers watch three hour long interview simultaneously claims covid 19 fake pandemic virus links infections 5g antenna installations,evan urg hi instagram follow watch three hour long interview ick simultan claim covid 19 fake pandem viru link infect 5g antenna instal,-0.275,-1
1258516999476396033,2020-05-07 22:00:09,"RT @ZaidZamanHamid: This is one of the most important reasons why they launched #Covid_19 drama....
I had already explained you this weeks…",rt  zaidzamanhamid  this is one of the most important reasons why they launched  covid 19 drama i had already explained you this weeks ,139,{'Covid_19'},1,22,0,rt zaidzamanhamid important reasons launched covid 19 drama already explained weeks,rt zaidzamanhamid thi one import reason whi launch covid 19 drama alreadi explain thi week,0.45,1
1258517310362419200,2020-05-07 22:01:23,A Broadband Engineer Was Spat on by a 5G Conspiracy Theorist in the UK and ended up testing positive for Covid from it.,a broadband engineer was spat on by a 5g conspiracy theorist in the uk and ended up testing positive for covid from it,119,set(),0,23,0,broadband engineer spat 5g conspiracy theorist uk ended testing positive covid,broadband engin wa spat 5g conspiraci theorist uk end test posit covid,0.22727272727272727,1
1258517474791657472,2020-05-07 22:02:02,"RT @Jordan_Sather_: I think the media’s pumping of these 5G stories in terms of coronavirus is a good example of look *here*, not (there).…",rt  jordan sather   i think the media s pumping of these 5g stories in terms of coronavirus is a good example of look  here  not  there  ,139,set(),0,24,0,rt jordan sather think media pumping 5g stories terms coronavirus good example look,rt jordan sather think media pump 5g stori term coronaviru good exampl look,0.7,1
1258517574037340160,2020-05-07 22:02:26,RT @whereisdaz: “Evans urged his Instagram followers to watch a three-hour-long interview in which Icke simultaneously claims Covid-19 is “…,rt  whereisdaz   evans urged his instagram followers to watch a three hour long interview in which icke simultaneously claims covid 19 is   ,140,set(),0,20,0,rt whereisdaz evans urged instagram followers watch three hour long interview simultaneously claims covid 19,rt whereisdaz evan urg hi instagram follow watch three hour long interview ick simultan claim covid 19,-0.05,-1
